"packet_number","registration_area","edrpou","public_name","adrg","service","основний_діагноз","кількість_унікальних_пацієнтів"
"3","ТЕРНОПІЛЬСЬКА","02001311","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ТЕРНОПІЛЬСЬКА ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ"" ТЕРНОПІЛЬСЬКОЇ ОБЛАСНОЇ РАДИ","C16A","C16A - Операції на кришталику. Висока складність (встановлення штучного кришталика)","E11.33 - Цукровий діабет типу 2 з проліферативною ретинопатією","3"
"3","ТЕРНОПІЛЬСЬКА","02001311","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ТЕРНОПІЛЬСЬКА ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ"" ТЕРНОПІЛЬСЬКОЇ ОБЛАСНОЇ РАДИ","C16A","C16A - Операції на кришталику. Висока складність (встановлення штучного кришталика)","E11.34 - Цукровий діабет типу 2 з іншою ретинопатією","6"
"3","ТЕРНОПІЛЬСЬКА","02001311","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ТЕРНОПІЛЬСЬКА ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ"" ТЕРНОПІЛЬСЬКОЇ ОБЛАСНОЇ РАДИ","C16A","C16A - Операції на кришталику. Висока складність (встановлення штучного кришталика)","G45.3 - Минуща сліпота","139"
"3","ТЕРНОПІЛЬСЬКА","02001311","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ТЕРНОПІЛЬСЬКА ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ"" ТЕРНОПІЛЬСЬКОЇ ОБЛАСНОЇ РАДИ","C16A","C16A - Операції на кришталику. Висока складність (встановлення штучного кришталика)","H25.0 - Початкова стареча катаракта","1"
"3","ТЕРНОПІЛЬСЬКА","02001311","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ТЕРНОПІЛЬСЬКА ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ"" ТЕРНОПІЛЬСЬКОЇ ОБЛАСНОЇ РАДИ","C16A","C16A - Операції на кришталику. Висока складність (встановлення штучного кришталика)","H25.9 - Стареча катаракта, неуточнена","1"
"3","ТЕРНОПІЛЬСЬКА","02001311","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ТЕРНОПІЛЬСЬКА ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ"" ТЕРНОПІЛЬСЬКОЇ ОБЛАСНОЇ РАДИ","C16A","C16A - Операції на кришталику. Висока складність (встановлення штучного кришталика)","H26.2 - Ускладнена катаракта","6"
"3","ТЕРНОПІЛЬСЬКА","02001311","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ТЕРНОПІЛЬСЬКА ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ"" ТЕРНОПІЛЬСЬКОЇ ОБЛАСНОЇ РАДИ","C16A","C16A - Операції на кришталику. Висока складність (встановлення штучного кришталика)","H26.8 - Інша уточнена катаракта","2"
"3","ТЕРНОПІЛЬСЬКА","02001311","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ТЕРНОПІЛЬСЬКА ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ"" ТЕРНОПІЛЬСЬКОЇ ОБЛАСНОЇ РАДИ","C16A","C16A - Операції на кришталику. Висока складність (встановлення штучного кришталика)","H27.1 - Вивих кришталика","1"
"3","ХАРКІВСЬКА","02003563","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ""","C16","C16 - Операції на кришталику","H20.0 - Гострий і підгострий іридоцикліт","1"
"3","ХАРКІВСЬКА","02003563","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ""","C16","C16 - Операції на кришталику","H20.2 - Іридоцикліт, спричинений лінзами","1"
"3","ХАРКІВСЬКА","02003563","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ""","C16","C16 - Операції на кришталику","H25.0 - Початкова стареча катаракта","2"
"3","ХАРКІВСЬКА","02003563","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ""","C16","C16 - Операції на кришталику","H25.1 - Стареча ядерна катаракта","9"
"3","ХАРКІВСЬКА","02003563","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ""","C16","C16 - Операції на кришталику","H25.8 - Інша стареча катаракта","1"
"3","ХАРКІВСЬКА","02003563","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ""","C16","C16 - Операції на кришталику","H26.2 - Ускладнена катаракта","3"
"3","ХАРКІВСЬКА","02003563","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ""","C16","C16 - Операції на кришталику","H26.4 - Післяопераційна катаракта","3"
"3","ХАРКІВСЬКА","02003563","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ""","C16","C16 - Операції на кришталику","H26.8 - Інша уточнена катаракта","2"
"3","ХАРКІВСЬКА","02003563","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ""","C16","C16 - Операції на кришталику","H26.9 - Катаракта, неуточнена","1"
"3","ХАРКІВСЬКА","02003563","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ""","C16","C16 - Операції на кришталику","H27.0 - Афакія","1"
"3","ХАРКІВСЬКА","02003563","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ""","C16","C16 - Операції на кришталику","H40.2 - Первинна закритокутова глаукома","1"
"3","ХАРКІВСЬКА","02003563","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ""","C16","C16 - Операції на кришталику","H40.3 - Глаукома вторинна внаслідок травми ока","1"
"3","ХАРКІВСЬКА","02003563","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ""","C16","C16 - Операції на кришталику","T85.2 - Ускладнення механічного походження, пов'язане зі штучним кришталиком ока","2"
"3","ХАРКІВСЬКА","02003563","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ""","C16A","C16A - Операції на кришталику. Висока складність (встановлення штучного кришталика)","H25.0 - Початкова стареча катаракта","20"
"3","ХАРКІВСЬКА","02003563","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ""","C16A","C16A - Операції на кришталику. Висока складність (встановлення штучного кришталика)","H25.1 - Стареча ядерна катаракта","49"
"3","ХАРКІВСЬКА","02003563","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ""","C16A","C16A - Операції на кришталику. Висока складність (встановлення штучного кришталика)","H25.8 - Інша стареча катаракта","1"
"3","ХАРКІВСЬКА","02003563","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ""","C16A","C16A - Операції на кришталику. Висока складність (встановлення штучного кришталика)","H26.2 - Ускладнена катаракта","21"
"3","ХАРКІВСЬКА","02003563","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ""","C16A","C16A - Операції на кришталику. Висока складність (встановлення штучного кришталика)","H27.0 - Афакія","1"
"3","ХАРКІВСЬКА","02003563","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ""","C16A","C16A - Операції на кришталику. Висока складність (встановлення штучного кришталика)","H40.1 - Первинна відкритокутова глаукома","1"
"3","ХАРКІВСЬКА","02003563","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ""","C16A","C16A - Операції на кришталику. Висока складність (встановлення штучного кришталика)","H40.5 - Глаукома вторинна внаслідок інших хвороб ока","1"
"3","ХАРКІВСЬКА","02003563","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ""","C16A","C16A - Операції на кришталику. Висока складність (встановлення штучного кришталика)","Q12.0 - Вроджена катаракта","1"
"3","ХАРКІВСЬКА","02003681","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МІСЬКА КЛІНІЧНА ЛІКАРНЯ №14 ІМ. ПРОФ. Л.Л. ГІРШМАНА"" ХАРКІВСЬКОЇ МІСЬКОЇ РАДИ","C16","C16 - Операції на кришталику","D23.1 - Інші доброякісні новоутворення Шкіри повіки, включаючи кантус","1"
"3","ХАРКІВСЬКА","02003681","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МІСЬКА КЛІНІЧНА ЛІКАРНЯ №14 ІМ. ПРОФ. Л.Л. ГІРШМАНА"" ХАРКІВСЬКОЇ МІСЬКОЇ РАДИ","C16","C16 - Операції на кришталику","H20.8 - Інший іридоцикліт","1"
"3","ХАРКІВСЬКА","02003681","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МІСЬКА КЛІНІЧНА ЛІКАРНЯ №14 ІМ. ПРОФ. Л.Л. ГІРШМАНА"" ХАРКІВСЬКОЇ МІСЬКОЇ РАДИ","C16","C16 - Операції на кришталику","H21.2 - Дегенерація райдужної оболонки та циліарного тіла","2"
"3","ХАРКІВСЬКА","02003681","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МІСЬКА КЛІНІЧНА ЛІКАРНЯ №14 ІМ. ПРОФ. Л.Л. ГІРШМАНА"" ХАРКІВСЬКОЇ МІСЬКОЇ РАДИ","C16","C16 - Операції на кришталику","H25.0 - Початкова стареча катаракта","127"
"3","ХАРКІВСЬКА","02003681","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МІСЬКА КЛІНІЧНА ЛІКАРНЯ №14 ІМ. ПРОФ. Л.Л. ГІРШМАНА"" ХАРКІВСЬКОЇ МІСЬКОЇ РАДИ","C16","C16 - Операції на кришталику","H25.1 - Стареча ядерна катаракта","183"
"3","ХАРКІВСЬКА","02003681","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МІСЬКА КЛІНІЧНА ЛІКАРНЯ №14 ІМ. ПРОФ. Л.Л. ГІРШМАНА"" ХАРКІВСЬКОЇ МІСЬКОЇ РАДИ","C16","C16 - Операції на кришталику","H25.8 - Інша стареча катаракта","205"
"3","ХАРКІВСЬКА","02003681","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МІСЬКА КЛІНІЧНА ЛІКАРНЯ №14 ІМ. ПРОФ. Л.Л. ГІРШМАНА"" ХАРКІВСЬКОЇ МІСЬКОЇ РАДИ","C16","C16 - Операції на кришталику","H26.1 - Травматична катаракта","2"
"3","ХАРКІВСЬКА","02003681","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МІСЬКА КЛІНІЧНА ЛІКАРНЯ №14 ІМ. ПРОФ. Л.Л. ГІРШМАНА"" ХАРКІВСЬКОЇ МІСЬКОЇ РАДИ","C16","C16 - Операції на кришталику","H26.2 - Ускладнена катаракта","154"
"3","ХАРКІВСЬКА","02003681","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МІСЬКА КЛІНІЧНА ЛІКАРНЯ №14 ІМ. ПРОФ. Л.Л. ГІРШМАНА"" ХАРКІВСЬКОЇ МІСЬКОЇ РАДИ","C16","C16 - Операції на кришталику","H26.8 - Інша уточнена катаракта","3"
"3","ХАРКІВСЬКА","02003681","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МІСЬКА КЛІНІЧНА ЛІКАРНЯ №14 ІМ. ПРОФ. Л.Л. ГІРШМАНА"" ХАРКІВСЬКОЇ МІСЬКОЇ РАДИ","C16","C16 - Операції на кришталику","H27.1 - Вивих кришталика","1"
"3","ХАРКІВСЬКА","02003681","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МІСЬКА КЛІНІЧНА ЛІКАРНЯ №14 ІМ. ПРОФ. Л.Л. ГІРШМАНА"" ХАРКІВСЬКОЇ МІСЬКОЇ РАДИ","C16","C16 - Операції на кришталику","H33.3 - Розриви сітківки без відшарування","1"
